u,v,length_m,node_owner_u,node_owner_v,node_network_owner,edge_point_owner,is_boundary_edge
389950476,389950845,82.12110918657966,Seed_3,Seed_3,Seed_3,Seed_3,False
389950483,389950568,83.36190174607484,Seed_3,Seed_3,Seed_3,Seed_3,False
389950483,389950478,62.72410541473286,Seed_3,Seed_3,Seed_3,Seed_3,False
389950478,389950563,67.43517821838898,Seed_3,Seed_3,Seed_3,Seed_3,False
389950478,389950479,38.91463262265424,Seed_3,Seed_3,Seed_3,Seed_3,False
389950479,389950553,68.6380142987988,Seed_3,Seed_3,Seed_3,Seed_3,False
389950479,5761185372,67.25529960569776,Seed_3,Seed_3,Seed_3,Seed_3,False
5761185372,9231170051,20.92417484592312,Seed_3,Seed_3,Seed_3,Seed_3,False
389950568,389950604,168.65415209488924,Seed_3,Seed_3,Seed_3,Seed_3,False
389950568,389950570,106.51183163721217,Seed_3,Seed_3,Seed_3,Seed_3,False
389950604,389950618,19.428675005551852,Seed_3,Seed_3,Seed_3,Seed_3,False
389950604,389950620,43.980968119325524,Seed_3,Seed_3,Seed_3,Seed_3,False
389950618,389950611,103.3502081401573,Seed_3,Seed_3,Seed_3,Seed_3,False
389950618,389950835,30.243623705769316,Seed_3,Seed_3,Seed_3,Seed_3,False
389950611,389950613,118.26031080087161,Seed_3,Seed_3,Seed_3,Seed_3,False
389950611,389950624,99.80313001265178,Seed_3,Seed_3,Seed_3,Seed_3,False
389950613,389950637,63.631674762601776,Seed_3,Seed_3,Seed_3,Seed_3,False
389950835,5761420668,14.624946569976908,Seed_3,Seed_3,Seed_3,Seed_3,False
389950835,389950841,68.7685201819679,Seed_3,Seed_3,Seed_3,Seed_3,False
389950767,389950768,39.18068207414624,Seed_3,Seed_3,Seed_3,Seed_3,False
389950767,389950772,104.22998026127887,Seed_3,Seed_3,Seed_3,Seed_3,False
390284847,390284852,59.58227938182349,Seed_3,Seed_3,Seed_3,Seed_3,False
390284847,390285239,55.72540864064007,Seed_3,Seed_3,Seed_3,Seed_3,False
390284847,390284966,307.6815393048777,Seed_3,Seed_3,Seed_3,Seed_3,False
390284852,390284853,43.41442630369611,Seed_3,Seed_3,Seed_3,Seed_3,False
390284852,390284876,104.0295048060413,Seed_3,Seed_3,Seed_3,Seed_3,False
390285239,390285250,41.09879933769724,Seed_3,Seed_3,Seed_3,Seed_3,False
390285239,390285242,81.92308142502098,Seed_3,Seed_3,Seed_3,Seed_3,False
390284966,390284865,65.43425881119877,Seed_3,Seed_3,Seed_3,Seed_3,False
390284966,542539531,250.91667952281242,Seed_3,Seed_3,Seed_3,Seed_3,False
390284853,390284855,23.260558889835085,Seed_3,Seed_3,Seed_3,Seed_3,False
390284853,5842178202,72.79111446106404,Seed_3,Seed_3,Seed_3,Seed_3,False
390284876,390284879,58.32258305095135,Seed_3,Seed_3,Seed_3,Seed_3,False
390284876,390284892,28.345090872850015,Seed_3,Seed_3,Seed_3,Seed_3,False
390284855,390284859,97.58321599100702,Seed_3,Seed_3,Seed_3,Seed_3,False
390284855,390284896,58.65176480218659,Seed_3,Seed_3,Seed_3,Seed_3,False
5842178202,390285215,8.621381032030559,Seed_3,Seed_3,Seed_3,Seed_3,False
5842178202,5842178204,11.821791791462147,Seed_3,Seed_3,Seed_3,Seed_3,False
390284859,390284862,65.6375063915301,Seed_3,Seed_3,Seed_3,Seed_3,False
390284859,390285211,72.66131978517036,Seed_3,Seed_3,Seed_3,Seed_3,False
390284896,8370574240,11.668821753312201,Seed_3,Seed_3,Seed_3,Seed_3,False
390284896,390284907,70.31646204208144,Seed_3,Seed_3,Seed_3,Seed_3,False
390284862,390284864,9.482704617458461,Seed_3,Seed_3,Seed_3,Seed_3,False
390284862,390284918,50.28244031366049,Seed_3,Seed_3,Seed_3,Seed_3,False
390284864,390285202,44.25135859681427,Seed_3,Seed_3,Seed_3,Seed_3,False
390284864,390284865,53.68639762556889,Seed_3,Seed_3,Seed_3,Seed_3,False
390284918,390284925,40.44573625769759,Seed_3,Seed_3,Seed_3,Seed_3,False
390284918,390284962,42.20485955410753,Seed_3,Seed_3,Seed_3,Seed_3,False
390285202,390285203,17.92612546315337,Seed_3,Seed_3,Seed_3,Seed_3,False
390285202,390285205,9.05032957047765,Seed_3,Seed_3,Seed_3,Seed_3,False
390284865,390284969,87.08817075400046,Seed_3,Seed_3,Seed_3,Seed_3,False
390284969,390285217,49.54546293194259,Seed_3,Seed_3,Seed_3,Seed_3,False
390284969,390284975,129.28810896748837,Seed_3,Seed_3,Seed_3,Seed_3,False
390284879,390284883,32.65293358695804,Seed_3,Seed_3,Seed_3,Seed_3,False
390284879,5842155960,16.301737634017787,Seed_3,Seed_3,Seed_3,Seed_3,False
390284925,390284931,37.46333273242237,Seed_3,Seed_3,Seed_3,Seed_3,False
390284925,390284954,86.83843118340982,Seed_3,Seed_3,Seed_3,Seed_3,False
390284962,390284963,12.802132394888494,Seed_3,Seed_3,Seed_3,Seed_3,False
390284962,5842170019,9.74576256708287,Seed_3,Seed_3,Seed_3,Seed_3,False
390284931,390284938,46.26331265751447,Seed_3,Seed_3,Seed_3,Seed_3,False
390284931,390284947,65.95925475223669,Seed_3,Seed_3,Seed_3,Seed_3,False
390284954,390284957,71.67689138150268,Seed_3,Seed_3,Seed_3,Seed_3,False
390284954,1706098008,13.546099229587071,Seed_3,Seed_3,Seed_3,Seed_3,False
390284938,390284942,17.794127783694908,Seed_3,Seed_3,Seed_3,Seed_3,False
390284938,5842155948,14.045533756090895,Seed_3,Seed_3,Seed_3,Seed_3,False
542539531,542539518,47.03366229051894,Seed_3,Seed_3,Seed_3,Seed_3,False
542539531,542539342,39.82229847770826,Seed_3,Seed_3,Seed_3,Seed_3,False
390285217,390285221,48.64419906783913,Seed_3,Seed_3,Seed_3,Seed_3,False
390285217,390285222,57.515458545781776,Seed_3,Seed_3,Seed_3,Seed_3,False
390284975,390285168,85.48067632975717,Seed_3,Seed_3,Seed_3,Seed_3,False
390284975,390284980,189.4073124931767,Seed_3,Seed_3,Seed_3,Seed_3,False
390285168,390285170,24.825591616839926,Seed_3,Seed_3,Seed_3,Seed_3,False
390285168,390285176,62.12595441332494,Seed_3,Seed_3,Seed_3,Seed_3,False
390284980,5818366095,26.93214982924373,Seed_3,Seed_3,Seed_3,Seed_3,False
390284980,1706098127,56.38958922323257,Seed_3,Seed_3,Seed_3,Seed_3,False
5818366095,390284983,53.851583320601904,Seed_3,Seed_3,Seed_3,Seed_3,False
1706098127,1706098132,3.6471443635094145,Seed_3,Seed_3,Seed_3,Seed_3,False
1706098127,1706098128,5.282539207200457,Seed_3,Seed_3,Seed_3,Seed_3,False
390284983,1405268393,49.32187527422329,Seed_3,Seed_3,Seed_3,Seed_3,False
390284983,390285142,84.62648181191828,Seed_3,Seed_3,Seed_3,Seed_3,False
1405268393,1405268389,21.284717574164212,Seed_3,Seed_3,Seed_3,Seed_3,False
1405268393,390284986,91.5189660931862,Seed_3,Seed_3,Seed_3,Seed_3,False
390285142,390285151,55.736406924773334,Seed_3,Seed_3,Seed_3,Seed_3,False
390285142,390285144,32.954329037095306,Seed_3,Seed_3,Seed_3,Seed_3,False
390284986,1706287940,18.762326879875214,Seed_3,Seed_3,Seed_3,Seed_3,False
390284986,390284988,63.25923684299835,Seed_3,Seed_3,Seed_3,Seed_3,False
1706287940,1654538808,27.37750900422564,Seed_3,Seed_3,Seed_3,Seed_3,False
1706287940,1706287944,16.410978773397645,Seed_3,Seed_3,Seed_3,Seed_3,False
1706287940,1706287932,24.1586175935866,Seed_3,Seed_3,Seed_3,Seed_3,False
390284988,390284989,47.80897632783866,Seed_3,Seed_3,Seed_3,Seed_3,False
390284988,1706434362,34.678012983627774,Seed_3,Seed_3,Seed_3,Seed_3,False
390284989,390285007,29.433881615764676,Seed_3,Seed_3,Seed_3,Seed_3,False
390284989,390284990,45.438596987917876,Seed_3,Seed_3,Seed_3,Seed_3,False
1706434362,1706434361,81.82356157263234,Seed_3,Seed_3,Seed_3,Seed_3,False
1706434362,1706434344,34.084066835863176,Seed_3,Seed_3,Seed_3,Seed_3,False
390285007,390285013,121.72693451812818,Seed_3,Seed_3,Seed_3,Seed_3,False
390285007,390285019,47.181290120910674,Seed_3,Seed_3,Seed_3,Seed_3,False
390284990,393226676,54.07572800320077,Seed_3,Seed_3,Seed_3,Seed_3,False
390284990,390285103,75.53637736219056,Seed_3,Seed_3,Seed_3,Seed_3,False
393226676,2850447218,25.89542260533591,Seed_3,Seed_3,Seed_3,Seed_3,False
393226676,393226675,43.971820290366814,Seed_3,Seed_3,Seed_3,Seed_3,False
390285103,390285107,54.15331013763925,Seed_3,Seed_3,Seed_3,Seed_3,False
390285103,390284995,106.31037411877942,Seed_3,Seed_3,Seed_3,Seed_3,False
390284995,390285094,89.84833723934938,Seed_3,Seed_3,Seed_3,Seed_3,False
390284995,6055698246,122.8514664217318,Seed_3,Seed_3,Seed_3,Seed_3,False
390285094,390285099,58.98907595319301,Seed_3,Seed_3,Seed_3,Seed_3,False
390285094,390285116,83.51581288670818,Seed_3,Seed_3,Seed_3,Seed_3,False
6055698246,6055698247,37.708534595092495,Seed_3,Seed_3,Seed_3,Seed_3,False
6055698246,6055698245,28.060250161871988,Seed_3,Seed_3,Seed_3,Seed_3,False
390285013,1405268396,73.44861183959492,Seed_3,Seed_3,Seed_3,Seed_3,False
390285013,1706287955,39.00663493352461,Seed_3,Seed_3,Seed_3,Seed_3,False
1405268396,1648727747,188.6640886464965,Seed_3,Seed_3,Seed_3,Seed_3,False
1405268396,1405268389,100.93170296979483,Seed_3,Seed_3,Seed_3,Seed_3,False
390285045,6055698245,336.19066241931233,Seed_3,Seed_3,Seed_3,Seed_3,False
6055698245,6055698247,27.317660756647864,Seed_3,Seed_3,Seed_3,Seed_3,False
390285099,1706434556,60.04918997974917,Seed_3,Seed_3,Seed_3,Seed_3,False
390285099,390285110,66.14075678480924,Seed_3,Seed_3,Seed_3,Seed_3,False
390285116,390285110,53.74916229039419,Seed_3,Seed_3,Seed_3,Seed_3,False
390285116,390285107,40.786231295621256,Seed_3,Seed_3,Seed_3,Seed_3,False
390285116,1706434413,73.70262360115908,Seed_3,Seed_3,Seed_3,Seed_3,False
1706434556,1706434616,26.5950549835293,Seed_3,Seed_3,Seed_3,Seed_3,False
1706434556,1706434508,75.65131799335998,Seed_3,Seed_3,Seed_3,Seed_3,False
390285110,390285130,15.177390116640172,Seed_3,Seed_3,Seed_3,Seed_3,False
390285107,390285121,41.91924230528786,Seed_3,Seed_3,Seed_3,Seed_3,False
390285121,4940103865,7.47766049607392,Seed_3,Seed_3,Seed_3,Seed_3,False
390285121,390285123,13.45653051391048,Seed_3,Seed_3,Seed_3,Seed_3,False
390285130,393226711,80.51157898493659,Seed_3,Seed_3,Seed_3,Seed_3,False
390285130,1706434508,57.9824034037187,Seed_3,Seed_3,Seed_3,Seed_3,False
1706434413,1706434412,33.05952693304485,Seed_3,Seed_3,Seed_3,Seed_3,False
1706434413,393226675,29.225573515646268,Seed_3,Seed_3,Seed_3,Seed_3,False
393226711,6074483780,50.52318056485338,Seed_3,Seed_3,Seed_3,Seed_3,False
393226711,1706434406,52.379769091875986,Seed_3,Seed_3,Seed_3,Seed_3,False
1706434508,1706434525,70.31515933770918,Seed_3,Seed_3,Seed_3,Seed_3,False
390285151,1706434312,10.529168752102839,Seed_3,Seed_3,Seed_3,Seed_3,False
390285151,1706434319,10.597682555846877,Seed_3,Seed_3,Seed_3,Seed_3,False
390285144,390285145,21.36478024313326,Seed_3,Seed_3,Seed_3,Seed_3,False
390285144,1706434331,80.45540322620893,Seed_3,Seed_3,Seed_3,Seed_3,False
390285145,390285149,12.885888191790354,Seed_3,Seed_3,Seed_3,Seed_3,False
390285145,390285147,11.926507084982617,Seed_3,Seed_3,Seed_3,Seed_3,False
1706434331,1706434347,36.39957127452944,Seed_3,Seed_3,Seed_3,Seed_3,False
1706434331,1706434344,23.407123896558762,Seed_3,Seed_3,Seed_3,Seed_3,False
390285170,390285171,32.56163055681525,Seed_3,Seed_3,Seed_3,Seed_3,False
390285170,390285189,77.04485527922614,Seed_3,Seed_3,Seed_3,Seed_3,False
390285176,390285181,55.982915420040364,Seed_3,Seed_3,Seed_3,Seed_3,False
390285176,390285179,44.78123393001644,Seed_3,Seed_3,Seed_3,Seed_3,False
390285189,390285198,83.43889766584799,Seed_3,Seed_3,Seed_3,Seed_3,False
390285189,5842224324,28.212918797567653,Seed_3,Seed_3,Seed_3,Seed_3,False
390285222,390285232,21.4968453953745,Seed_3,Seed_3,Seed_3,Seed_3,False
390285222,5842230883,66.08589532749596,Seed_3,Seed_3,Seed_3,Seed_3,False
390285232,390285237,61.508623005650215,Seed_3,Seed_3,Seed_3,Seed_3,False
390285232,390285236,70.57839070627526,Seed_3,Seed_3,Seed_3,Seed_3,False
390285250,390285251,11.587560573052519,Seed_3,Seed_3,Seed_3,Seed_3,False
390285242,390285248,55.1477246335261,Seed_3,Seed_3,Seed_3,Seed_3,False
390285242,5842202463,35.54690507053783,Seed_3,Seed_3,Seed_3,Seed_3,False
390285251,390285253,12.86340390621863,Seed_3,Seed_3,Seed_3,Seed_3,False
390285251,1707465404,8.073518758756103,Seed_3,Seed_3,Seed_3,Seed_3,False
390520639,390520648,32.634341992411976,Seed_3,Seed_3,Seed_3,Seed_3,False
390520639,390520641,31.292260227090644,Seed_3,Seed_3,Seed_3,Seed_3,False
390520641,390520642,48.119313871370665,Seed_3,Seed_3,Seed_3,Seed_3,False
390520641,390520647,38.61438002966206,Seed_3,Seed_3,Seed_3,Seed_3,False
390520642,390520643,24.928711104271883,Seed_3,Seed_3,Seed_3,Seed_3,False
390520642,390520646,40.58428684080772,Seed_3,Seed_3,Seed_3,Seed_3,False
390520664,2291918493,15.155060934861984,Seed_3,Seed_3,Seed_3,Seed_3,False
390520664,2291918492,15.97400026197066,Seed_3,Seed_3,Seed_3,Seed_3,False
390520666,390520667,15.275249390382339,Seed_3,Seed_3,Seed_3,Seed_3,False
390520666,5841829750,5.30749568340522,Seed_3,Seed_3,Seed_3,Seed_3,False
390942154,390942199,25.909047006843117,Seed_3,Seed_3,Seed_3,Seed_3,False
390942199,390942171,17.5378192127636,Seed_3,Seed_3,Seed_3,Seed_3,False
390942199,390942197,40.319502715968156,Seed_3,Seed_3,Seed_3,Seed_3,False
390942171,390942174,26.700723304614726,Seed_3,Seed_3,Seed_3,Seed_3,False
390942206,390942205,58.00545699189182,Seed_3,Seed_3,Seed_3,Seed_3,False
390942214,390942216,27.40149085878274,Seed_3,Seed_3,Seed_3,Seed_3,False
390942214,390942213,95.30711794910505,Seed_3,Seed_3,Seed_3,Seed_3,False
390942216,390942215,93.69422918484685,Seed_3,Seed_3,Seed_3,Seed_3,False
390942236,2312045291,3.4843455344865926,Seed_3,Seed_3,Seed_3,Seed_3,False
390942236,391301709,60.189921776090365,Seed_3,Seed_3,Seed_3,Seed_3,False
390942236,391301708,27.076460699704054,Seed_3,Seed_3,Seed_3,Seed_3,False
2312045291,2312045301,49.000859596293864,Seed_3,Seed_3,Seed_3,Seed_3,False
391301709,391301710,28.501347192260884,Seed_3,Seed_3,Seed_3,Seed_3,False
391301709,391301707,28.2713798049067,Seed_3,Seed_3,Seed_3,Seed_3,False
391301708,391301707,55.69752397190217,Seed_3,Seed_3,Seed_3,Seed_3,False
390942268,390942267,30.546920186281326,Seed_3,Seed_3,Seed_3,Seed_3,False
2312045309,2312045303,48.57928416297436,Seed_3,Seed_3,Seed_3,Seed_3,False
2312045309,2312045307,22.917000849640935,Seed_3,Seed_3,Seed_3,Seed_3,False
2312045303,2312045301,22.921379537191026,Seed_3,Seed_3,Seed_3,Seed_3,False
391301705,391301707,22.350161095154416,Seed_3,Seed_3,Seed_3,Seed_3,False
391301724,393873862,85.45684375023367,Seed_3,Seed_3,Seed_3,Seed_3,False
393873862,393873868,70.80709011588227,Seed_3,Seed_3,Seed_3,Seed_3,False
8680706148,7975583272,23.639981917910806,Seed_3,Seed_3,Seed_3,Seed_3,False
8680706148,8680706155,32.35357207579025,Seed_3,Seed_3,Seed_3,Seed_3,False
391624929,391624931,6.920644878515555,Seed_3,Seed_3,Seed_3,Seed_3,False
391624929,391624947,61.95486048463769,Seed_3,Seed_3,Seed_3,Seed_3,False
391624931,391624932,46.94081080897668,Seed_3,Seed_3,Seed_3,Seed_3,False
391624931,391624960,46.32814462078488,Seed_3,Seed_3,Seed_3,Seed_3,False
391624947,391624949,13.444238488409765,Seed_3,Seed_3,Seed_3,Seed_3,False
391624947,4940058567,10.241256947119018,Seed_3,Seed_3,Seed_3,Seed_3,False
391624932,391624951,31.157191053248514,Seed_3,Seed_3,Seed_3,Seed_3,False
391624932,391624934,46.18394861479948,Seed_3,Seed_3,Seed_3,Seed_3,False
391624951,5841838500,26.67971511691855,Seed_3,Seed_3,Seed_3,Seed_3,False
391624951,4940058570,66.75780049216075,Seed_3,Seed_3,Seed_3,Seed_3,False
391624934,2856846394,9.89685397656376,Seed_3,Seed_3,Seed_3,Seed_3,False
391625009,391625014,45.30142059348374,Seed_3,Seed_3,Seed_3,Seed_3,False
391625009,391625018,15.708342679860316,Seed_3,Seed_3,Seed_3,Seed_3,False
391625064,392123080,159.6315351660165,Seed_3,Seed_3,Seed_3,Seed_3,False
391625064,392123070,159.24768346263858,Seed_3,Seed_3,Seed_3,Seed_3,False
392123126,392123127,22.22375016182951,Seed_3,Seed_3,Seed_3,Seed_3,False
392123126,392123130,57.02741158829741,Seed_3,Seed_3,Seed_3,Seed_3,False
391625086,392123070,67.50908450968748,Seed_3,Seed_3,Seed_3,Seed_3,False
391625086,391625093,193.28720191257605,Seed_3,Seed_3,Seed_3,Seed_3,False
392123080,392123070,143.1373743200627,Seed_3,Seed_3,Seed_3,Seed_3,False
392123080,392123102,52.585743440619325,Seed_3,Seed_3,Seed_3,Seed_3,False
392123080,392123109,167.3119625962682,Seed_3,Seed_3,Seed_3,Seed_3,False
392123070,392123082,184.70520236513926,Seed_3,Seed_3,Seed_3,Seed_3,False
391625093,392123082,134.44246963683298,Seed_3,Seed_3,Seed_3,Seed_3,False
391625093,392123139,266.12820164894805,Seed_3,Seed_3,Seed_3,Seed_3,False
391625093,391625116,57.00433783945405,Seed_3,Seed_3,Seed_3,Seed_3,False
392123082,392123081,43.495914235060454,Seed_3,Seed_3,Seed_3,Seed_3,False
392123139,393345230,55.00552341652968,Seed_3,Seed_3,Seed_3,Seed_3,False
392123139,393345231,67.8829607136996,Seed_3,Seed_3,Seed_3,Seed_3,False
392123139,392123141,62.63612965053025,Seed_3,Seed_3,Seed_3,Seed_3,False
391625116,7878734706,98.67587540913037,Seed_3,Seed_3,Seed_3,Seed_3,False
391625116,391625114,59.62649481282562,Seed_3,Seed_3,Seed_3,Seed_3,False
391625114,391625125,51.85501813936223,Seed_3,Seed_3,Seed_3,Seed_3,False
391625125,392123147,122.95574070361337,Seed_3,Seed_3,Seed_3,Seed_3,False
391625125,394925849,98.07836830334564,Seed_3,Seed_3,Seed_3,Seed_3,False
392123147,393344800,65.0515704277718,Seed_3,Seed_3,Seed_3,Seed_3,False
392123147,394925849,101.10258614756597,Seed_3,Seed_3,Seed_3,Seed_3,False
394925849,393344787,83.22227111257644,Seed_3,Seed_3,Seed_3,Seed_3,False
392007336,392007338,78.93893154803564,Seed_3,Seed_3,Seed_3,Seed_3,False
392007338,392007347,19.435637461359914,Seed_3,Seed_3,Seed_3,Seed_3,False
392007338,7241117414,48.61364166336844,Seed_3,Seed_3,Seed_3,Seed_3,False
392007337,392007347,57.83328330440143,Seed_3,Seed_3,Seed_3,Seed_3,False
392007347,392007360,20.937136361392117,Seed_3,Seed_3,Seed_3,Seed_3,False
392007347,392007358,21.179356937443814,Seed_3,Seed_3,Seed_3,Seed_3,False
7241117414,392007362,10.083450471094668,Seed_3,Seed_3,Seed_3,Seed_3,False
392007346,392007356,31.32925769134865,Seed_3,Seed_3,Seed_3,Seed_3,False
392007356,392007358,22.176008818305426,Seed_3,Seed_3,Seed_3,Seed_3,False
392007356,392007354,52.046337261801256,Seed_3,Seed_3,Seed_3,Seed_3,False
392007360,392007352,18.375754890073623,Seed_3,Seed_3,Seed_3,Seed_3,False
392007360,392007359,66.85681438064313,Seed_3,Seed_3,Seed_3,Seed_3,False
392007358,392007357,9.698883530270294,Seed_3,Seed_3,Seed_3,Seed_3,False
392007352,392007351,80.59904426645198,Seed_3,Seed_3,Seed_3,Seed_3,False
392007359,392007366,12.216245635029903,Seed_3,Seed_3,Seed_3,Seed_3,False
392007366,2252668399,8.764719451230095,Seed_3,Seed_3,Seed_3,Seed_3,False
392007366,392007362,45.22391028423893,Seed_3,Seed_3,Seed_3,Seed_3,False
2252668399,9217105712,56.35680143883724,Seed_3,Seed_3,Seed_3,Seed_3,False
392047366,393873891,127.12999558352264,Seed_3,Seed_3,Seed_3,Seed_3,False
392047366,392047364,34.8482038346151,Seed_3,Seed_3,Seed_3,Seed_3,False
392047364,393873804,44.643358444721365,Seed_3,Seed_3,Seed_3,Seed_3,False
392047364,393873802,22.194547357246606,Seed_3,Seed_3,Seed_3,Seed_3,False
393873891,393873903,75.53252499169724,Seed_3,Seed_3,Seed_3,Seed_3,False
392047396,392047393,19.872860517215432,Seed_3,Seed_3,Seed_3,Seed_3,False
392047396,392047397,52.64209445846147,Seed_3,Seed_3,Seed_3,Seed_3,False
392047391,392047393,20.71804527365437,Seed_3,Seed_3,Seed_3,Seed_3,False
392047391,392047392,71.13516373514815,Seed_3,Seed_3,Seed_3,Seed_3,False
392047393,392047394,61.50093107336797,Seed_3,Seed_3,Seed_3,Seed_3,False
392097264,1599697576,43.78290292851708,Seed_3,Seed_3,Seed_3,Seed_3,False
392097264,5750379385,146.19870402623428,Seed_3,Seed_3,Seed_3,Seed_3,False
410102205,392123052,12.128580822884373,Seed_3,Seed_3,Seed_3,Seed_3,False
410102205,410102206,57.567392408432426,Seed_3,Seed_3,Seed_3,Seed_3,False
392123052,392123053,61.62290314000343,Seed_3,Seed_3,Seed_3,Seed_3,False
392123052,392123056,188.5488133835879,Seed_3,Seed_3,Seed_3,Seed_3,False
392123053,410102459,144.88427618180899,Seed_3,Seed_3,Seed_3,Seed_3,False
392123053,410102208,56.70503338628362,Seed_3,Seed_3,Seed_3,Seed_3,False
410102459,392123058,85.2973103504164,Seed_3,Seed_3,Seed_3,Seed_3,False
410102459,410102463,88.54919776385344,Seed_3,Seed_3,Seed_3,Seed_3,False
410102208,410102210,90.47412245240953,Seed_3,Seed_3,Seed_3,Seed_3,False
410102208,410102218,57.81019710431754,Seed_3,Seed_3,Seed_3,Seed_3,False
392123058,9958717787,50.534419660653015,Seed_3,Seed_3,Seed_3,Seed_3,False
9958717787,9958717786,6.154716801796503,Seed_3,Seed_3,Seed_3,Seed_3,False
9958717787,9958717783,9.210167530348608,Seed_3,Seed_3,Seed_3,Seed_3,False
392123102,392123113,45.213481636067264,Seed_3,Seed_3,Seed_3,Seed_3,False
392123102,392123118,38.83308313768593,Seed_3,Seed_3,Seed_3,Seed_3,False
392123109,392123110,19.814038245080308,Seed_3,Seed_3,Seed_3,Seed_3,False
392123109,392123111,37.22069043985897,Seed_3,Seed_3,Seed_3,Seed_3,False
392123113,392123116,29.998271219856537,Seed_3,Seed_3,Seed_3,Seed_3,False
392123113,392123115,35.92826202641637,Seed_3,Seed_3,Seed_3,Seed_3,False
392123127,392123128,49.39486647085714,Seed_3,Seed_3,Seed_3,Seed_3,False
392123127,392123135,51.847253477906584,Seed_3,Seed_3,Seed_3,Seed_3,False
392123128,392123131,56.15600751107249,Seed_3,Seed_3,Seed_3,Seed_3,False
392123128,392123133,39.28809560356375,Seed_3,Seed_3,Seed_3,Seed_3,False
393345231,393345241,74.22103041317652,Seed_3,Seed_3,Seed_3,Seed_3,False
393345231,393345249,60.506289154667066,Seed_3,Seed_3,Seed_3,Seed_3,False
393345231,393345235,123.12677112568383,Seed_3,Seed_3,Seed_3,Seed_3,False
392123141,392123144,153.48525395979482,Seed_3,Seed_3,Seed_3,Seed_3,False
392123141,393345229,79.1618899409039,Seed_3,Seed_3,Seed_3,Seed_3,False
392123141,392123140,51.40516775287387,Seed_3,Seed_3,Seed_3,Seed_3,False
392123140,393344914,76.01847865928212,Seed_3,Seed_3,Seed_3,Seed_3,False
392123140,394925848,68.60732002321929,Seed_3,Seed_3,Seed_3,Seed_3,False
392123140,393344800,156.88528335389685,Seed_3,Seed_3,Seed_3,Seed_3,False
393344914,393344915,44.79216039169093,Seed_3,Seed_3,Seed_3,Seed_3,False
393344914,393344939,78.86657179651905,Seed_3,Seed_3,Seed_3,Seed_3,False
394925848,392123154,71.56115741278819,Seed_3,Seed_3,Seed_3,Seed_3,False
394925848,394925846,151.88559756855798,Seed_3,Seed_3,Seed_3,Seed_3,False
393344800,393344799,102.87763528789503,Seed_3,Seed_3,Seed_3,Seed_3,False
392123154,393344811,235.13773634860047,Seed_3,Seed_3,Seed_3,Seed_3,False
392123154,393344904,66.8312176116969,Seed_3,Seed_3,Seed_3,Seed_3,False
392123154,394925846,106.86959555595251,Seed_3,Seed_3,Seed_3,Seed_3,False
393344811,393344805,170.4334537744579,Seed_3,Seed_3,Seed_3,Seed_3,False
393344811,393344822,83.57313239351991,Seed_3,Seed_3,Seed_3,Seed_3,False
393344811,393344908,76.36376221366518,Seed_3,Seed_3,Seed_3,Seed_3,False
393344904,393344812,253.8766275228094,Seed_3,Seed_3,Seed_3,Seed_3,False
393344904,393344906,26.57909187395317,Seed_3,Seed_3,Seed_3,Seed_3,False
394925846,393344799,58.2998131771891,Seed_3,Seed_3,Seed_3,Seed_3,False
392388605,7137520210,59.15284329578711,Seed_3,Seed_3,Seed_3,Seed_3,False
7137520210,4630770728,8.410012567392274,Seed_3,Seed_3,Seed_3,Seed_3,False
7137520210,6592118562,45.1927864986653,Seed_3,Seed_3,Seed_3,Seed_3,False
392500792,1296600366,110.53550471248465,Seed_3,Seed_3,Seed_3,Seed_3,False
392500792,703828831,120.63046525904232,Seed_3,Seed_3,Seed_3,Seed_3,False
703828831,1325894052,159.20760789632988,Seed_3,Seed_3,Seed_3,Seed_3,False
393226462,393226468,7.777464867640682,Seed_3,Seed_3,Seed_3,Seed_3,False
393226462,393226466,49.82037644799626,Seed_3,Seed_3,Seed_3,Seed_3,False
393226473,393226475,10.501013122784947,Seed_3,Seed_3,Seed_3,Seed_3,False
393226473,393226476,11.65134693518594,Seed_3,Seed_3,Seed_3,Seed_3,False
393226466,393226463,13.716812766627793,Seed_3,Seed_3,Seed_3,Seed_3,False
393226466,2291911669,15.478385444731124,Seed_3,Seed_3,Seed_3,Seed_3,False
393226520,393226519,39.832897800876246,Seed_3,Seed_3,Seed_3,Seed_3,False
393226520,393226522,11.107542169684585,Seed_3,Seed_3,Seed_3,Seed_3,False
393226516,393226523,57.38949636088264,Seed_3,Seed_3,Seed_3,Seed_3,False
393226516,393226518,32.83785886932977,Seed_3,Seed_3,Seed_3,Seed_3,False
393226523,393226527,41.14853012218878,Seed_3,Seed_3,Seed_3,Seed_3,False
393226523,393226529,6.531559275057416,Seed_3,Seed_3,Seed_3,Seed_3,False
393226527,2291917469,14.228566412584813,Seed_3,Seed_3,Seed_3,Seed_3,False
393226527,393226526,22.636505784735878,Seed_3,Seed_3,Seed_3,Seed_3,False
393226540,393226542,29.816612578823843,Seed_3,Seed_3,Seed_3,Seed_3,False
393226540,393226743,52.27009547239509,Seed_3,Seed_3,Seed_3,Seed_3,False
393226542,393226551,196.94663681814953,Seed_3,Seed_3,Seed_3,Seed_3,False
393226542,393226646,40.3933076611536,Seed_3,Seed_3,Seed_3,Seed_3,False
393226743,393226744,35.414019762427785,Seed_3,Seed_3,Seed_3,Seed_3,False
