dataset,run,step,susceptible,infected,recovered
PROPERTY_PROPOSAL,104,2,2602,447,2
PROPERTY_PROPOSAL,104,3,1008,1917,126
PROPERTY_PROPOSAL,104,4,531,1803,717
PROPERTY_PROPOSAL,104,5,393,1432,1226
PROPERTY_PROPOSAL,104,6,296,1107,1648
PROPERTY_PROPOSAL,105,0,3049,2,0
PROPERTY_PROPOSAL,105,1,3046,5,0
PROPERTY_PROPOSAL,105,2,2598,451,2
PROPERTY_PROPOSAL,105,3,1001,1913,137
PROPERTY_PROPOSAL,105,4,503,1834,714
PROPERTY_PROPOSAL,105,5,334,1446,1271
PROPERTY_PROPOSAL,105,6,282,1078,1691
PROPERTY_PROPOSAL,106,0,3049,2,0
PROPERTY_PROPOSAL,106,1,3046,4,1
PROPERTY_PROPOSAL,106,2,2594,455,2
PROPERTY_PROPOSAL,106,3,967,1946,138
PROPERTY_PROPOSAL,106,4,529,1789,733
PROPERTY_PROPOSAL,106,5,401,1427,1223
PROPERTY_PROPOSAL,106,6,325,1081,1645
PROPERTY_PROPOSAL,107,0,3049,2,0
PROPERTY_PROPOSAL,107,1,3047,4,0
PROPERTY_PROPOSAL,107,2,2856,192,3
PROPERTY_PROPOSAL,107,3,1190,1806,55
PROPERTY_PROPOSAL,107,4,615,1847,589
PROPERTY_PROPOSAL,107,5,423,1476,1152
PROPERTY_PROPOSAL,107,6,356,1085,1610
PROPERTY_PROPOSAL,108,0,3049,2,0
PROPERTY_PROPOSAL,108,1,3047,4,0
PROPERTY_PROPOSAL,108,2,2579,471,1
PROPERTY_PROPOSAL,108,3,1004,1904,143
PROPERTY_PROPOSAL,108,4,582,1745,724
PROPERTY_PROPOSAL,108,5,412,1359,1280
PROPERTY_PROPOSAL,108,6,343,1021,1687
PROPERTY_PROPOSAL,109,0,3049,2,0
PROPERTY_PROPOSAL,109,1,3042,8,1
PROPERTY_PROPOSAL,109,2,2247,799,5
PROPERTY_PROPOSAL,109,3,904,1901,246
PROPERTY_PROPOSAL,109,4,487,1765,799
PROPERTY_PROPOSAL,109,5,346,1362,1343
PROPERTY_PROPOSAL,109,6,270,1047,1734
PROPERTY_PROPOSAL,110,0,3049,2,0
PROPERTY_PROPOSAL,110,1,3047,4,0
PROPERTY_PROPOSAL,110,2,2835,215,1
PROPERTY_PROPOSAL,110,3,1137,1857,57
PROPERTY_PROPOSAL,110,4,570,1861,620
PROPERTY_PROPOSAL,110,5,386,1510,1155
PROPERTY_PROPOSAL,110,6,309,1138,1604
PROPERTY_PROPOSAL,111,0,3049,2,0
PROPERTY_PROPOSAL,111,1,3048,2,1
PROPERTY_PROPOSAL,111,2,2981,68,2
PROPERTY_PROPOSAL,111,3,1614,1422,15
PROPERTY_PROPOSAL,111,4,689,1913,449
PROPERTY_PROPOSAL,111,5,422,1605,1024
PROPERTY_PROPOSAL,111,6,322,1203,1526
PROPERTY_PROPOSAL,112,0,3049,2,0
PROPERTY_PROPOSAL,112,1,3046,4,1
PROPERTY_PROPOSAL,112,2,2650,399,2
PROPERTY_PROPOSAL,112,3,1057,1864,130
PROPERTY_PROPOSAL,112,4,530,1880,641
PROPERTY_PROPOSAL,112,5,391,1456,1204
PROPERTY_PROPOSAL,112,6,331,1095,1625
PROPERTY_PROPOSAL,113,0,3049,2,0
PROPERTY_PROPOSAL,113,1,3046,4,1
PROPERTY_PROPOSAL,113,2,2553,496,2
PROPERTY_PROPOSAL,113,3,949,1951,151
PROPERTY_PROPOSAL,113,4,512,1786,753
PROPERTY_PROPOSAL,113,5,333,1426,1292
PROPERTY_PROPOSAL,113,6,273,1054,1724
PROPERTY_PROPOSAL,114,0,3049,2,0
PROPERTY_PROPOSAL,114,1,3044,7,0
PROPERTY_PROPOSAL,114,2,2344,705,2
PROPERTY_PROPOSAL,114,3,893,1940,218
PROPERTY_PROPOSAL,114,4,482,1757,812
PROPERTY_PROPOSAL,114,5,337,1338,1376
PROPERTY_PROPOSAL,114,6,282,1018,1751
PROPERTY_PROPOSAL,115,0,3049,2,0
PROPERTY_PROPOSAL,115,1,3047,3,1
PROPERTY_PROPOSAL,115,2,2706,343,2
PROPERTY_PROPOSAL,115,3,1120,1834,97
PROPERTY_PROPOSAL,115,4,600,1783,668
PROPERTY_PROPOSAL,115,5,448,1401,1202
PROPERTY_PROPOSAL,115,6,371,1049,1631
PROPERTY_PROPOSAL,116,0,3049,2,0
PROPERTY_PROPOSAL,116,1,3047,4,0
PROPERTY_PROPOSAL,116,2,2579,471,1
PROPERTY_PROPOSAL,116,3,1011,1899,141
PROPERTY_PROPOSAL,116,4,574,1784,693
PROPERTY_PROPOSAL,116,5,393,1469,1189
PROPERTY_PROPOSAL,116,6,277,1117,1657
PROPERTY_PROPOSAL,117,0,3049,2,0
PROPERTY_PROPOSAL,117,1,3047,4,0
PROPERTY_PROPOSAL,117,2,2558,492,1
PROPERTY_PROPOSAL,117,3,998,1879,174
PROPERTY_PROPOSAL,117,4,558,1765,728
PROPERTY_PROPOSAL,117,5,403,1404,1244
PROPERTY_PROPOSAL,117,6,333,1070,1648
PROPERTY_PROPOSAL,118,0,3049,2,0
PROPERTY_PROPOSAL,118,1,3047,3,1
PROPERTY_PROPOSAL,118,2,2624,426,1
PROPERTY_PROPOSAL,118,3,1003,1919,129
PROPERTY_PROPOSAL,118,4,532,1822,697
PROPERTY_PROPOSAL,118,5,339,1455,1257
PROPERTY_PROPOSAL,118,6,262,1088,1701
PROPERTY_PROPOSAL,119,0,3049,2,0
PROPERTY_PROPOSAL,119,1,3047,3,1
PROPERTY_PROPOSAL,119,2,2807,243,1
PROPERTY_PROPOSAL,119,3,1253,1725,73
PROPERTY_PROPOSAL,119,4,622,1850,579
PROPERTY_PROPOSAL,119,5,418,1510,1123
PROPERTY_PROPOSAL,119,6,331,1128,1592
PROPERTY_PROPOSAL,120,0,3049,2,0
PROPERTY_PROPOSAL,120,1,3046,5,0
PROPERTY_PROPOSAL,120,2,2546,505,0
PROPERTY_PROPOSAL,120,3,1017,1875,159
PROPERTY_PROPOSAL,120,4,508,1797,746
PROPERTY_PROPOSAL,120,5,358,1406,1287
PROPERTY_PROPOSAL,120,6,291,1061,1699
PROPERTY_PROPOSAL,121,0,3049,2,0
PROPERTY_PROPOSAL,121,1,3045,6,0
PROPERTY_PROPOSAL,121,2,2572,477,2
PROPERTY_PROPOSAL,121,3,967,1936,148
PROPERTY_PROPOSAL,121,4,530,1781,740
PROPERTY_PROPOSAL,121,5,383,1397,1271
PROPERTY_PROPOSAL,121,6,318,1030,1703
PROPERTY_PROPOSAL,122,0,3049,2,0
PROPERTY_PROPOSAL,122,1,3048,2,1
PROPERTY_PROPOSAL,122,2,2614,435,2
PROPERTY_PROPOSAL,122,3,1042,1878,131
PROPERTY_PROPOSAL,122,4,611,1722,718
PROPERTY_PROPOSAL,122,5,448,1354,1249
PROPERTY_PROPOSAL,122,6,359,1034,1658
PROPERTY_PROPOSAL,123,0,3049,2,0
PROPERTY_PROPOSAL,123,1,3049,1,1
PROPERTY_PROPOSAL,123,2,3049,0,2
PROPERTY_PROPOSAL,123,3,3049,0,2
PROPERTY_PROPOSAL,123,4,3049,0,2
PROPERTY_PROPOSAL,123,5,3049,0,2
PROPERTY_PROPOSAL,123,6,3049,0,2
PROPERTY_PROPOSAL,124,0,3049,2,0
PROPERTY_PROPOSAL,124,1,3046,4,1
PROPERTY_PROPOSAL,124,2,2546,503,2
PROPERTY_PROPOSAL,124,3,949,1942,160
PROPERTY_PROPOSAL,124,4,519,1772,760
PROPERTY_PROPOSAL,124,5,349,1409,1293
PROPERTY_PROPOSAL,124,6,272,1068,1711
PROPERTY_PROPOSAL,125,0,3049,2,0
PROPERTY_PROPOSAL,125,1,3047,4,0
PROPERTY_PROPOSAL,125,2,2580,470,1
PROPERTY_PROPOSAL,125,3,990,1930,131
PROPERTY_PROPOSAL,125,4,515,1818,718
PROPERTY_PROPOSAL,125,5,387,1435,1229
PROPERTY_PROPOSAL,125,6,304,1128,1619
PROPERTY_PROPOSAL,126,0,3049,2,0
PROPERTY_PROPOSAL,126,1,3046,5,0
PROPERTY_PROPOSAL,126,2,2380,670,1
PROPERTY_PROPOSAL,126,3,943,1900,208
PROPERTY_PROPOSAL,126,4,512,1772,767
PROPERTY_PROPOSAL,126,5,369,1392,1290
PROPERTY_PROPOSAL,126,6,313,1056,1682
PROPERTY_PROPOSAL,127,0,3049,2,0
PROPERTY_PROPOSAL,127,1,3047,4,0
PROPERTY_PROPOSAL,127,2,2560,489,2
PROPERTY_PROPOSAL,127,3,1001,1903,147
PROPERTY_PROPOSAL,127,4,536,1763,752
PROPERTY_PROPOSAL,127,5,363,1423,1265
PROPERTY_PROPOSAL,127,6,283,1101,1667
PROPERTY_PROPOSAL,128,0,3049,2,0
PROPERTY_PROPOSAL,128,1,3046,5,0
PROPERTY_PROPOSAL,128,2,2395,654,2
PROPERTY_PROPOSAL,128,3,933,1930,188
PROPERTY_PROPOSAL,128,4,496,1791,764
PROPERTY_PROPOSAL,128,5,368,1386,1297
PROPERTY_PROPOSAL,128,6,296,1065,1690
PROPERTY_PROPOSAL,129,0,3049,2,0
PROPERTY_PROPOSAL,129,1,3046,5,0
PROPERTY_PROPOSAL,129,2,2514,535,2
PROPERTY_PROPOSAL,129,3,942,1946,163
PROPERTY_PROPOSAL,129,4,496,1804,751
PROPERTY_PROPOSAL,129,5,387,1372,1292
PROPERTY_PROPOSAL,129,6,334,1000,1717
PROPERTY_PROPOSAL,130,0,3049,2,0
PROPERTY_PROPOSAL,130,1,3045,6,0
PROPERTY_PROPOSAL,130,2,2346,703,2
PROPERTY_PROPOSAL,130,3,866,1970,215
PROPERTY_PROPOSAL,130,4,457,1790,804
PROPERTY_PROPOSAL,130,5,332,1360,1359
PROPERTY_PROPOSAL,130,6,285,1009,1757
PROPERTY_PROPOSAL,131,0,3049,2,0
PROPERTY_PROPOSAL,131,1,3048,2,1
PROPERTY_PROPOSAL,131,2,2599,451,1
PROPERTY_PROPOSAL,131,3,1070,1852,129
PROPERTY_PROPOSAL,131,4,554,1815,682
PROPERTY_PROPOSAL,131,5,359,1447,1245
PROPERTY_PROPOSAL,131,6,279,1082,1690
PROPERTY_PROPOSAL,132,0,3049,2,0
PROPERTY_PROPOSAL,132,1,3046,4,1
PROPERTY_PROPOSAL,132,2,2586,461,4
PROPERTY_PROPOSAL,132,3,998,1891,162
PROPERTY_PROPOSAL,132,4,538,1822,691
PROPERTY_PROPOSAL,132,5,382,1466,1203
PROPERTY_PROPOSAL,132,6,299,1116,1636
PROPERTY_PROPOSAL,133,0,3049,2,0
PROPERTY_PROPOSAL,133,1,3046,4,1
PROPERTY_PROPOSAL,133,2,2649,399,3
PROPERTY_PROPOSAL,133,3,1021,1927,103
PROPERTY_PROPOSAL,133,4,494,1895,662
PROPERTY_PROPOSAL,133,5,316,1516,1219
PROPERTY_PROPOSAL,133,6,238,1119,1694
PROPERTY_PROPOSAL,134,0,3049,2,0
PROPERTY_PROPOSAL,134,1,3048,3,0
PROPERTY_PROPOSAL,134,2,2898,150,3
PROPERTY_PROPOSAL,134,3,1341,1661,49
PROPERTY_PROPOSAL,134,4,599,1902,550
PROPERTY_PROPOSAL,134,5,395,1534,1122
PROPERTY_PROPOSAL,134,6,314,1136,1601
PROPERTY_PROPOSAL,135,0,3049,2,0
PROPERTY_PROPOSAL,135,1,3046,4,1
PROPERTY_PROPOSAL,135,2,2585,464,2
PROPERTY_PROPOSAL,135,3,1020,1897,134
PROPERTY_PROPOSAL,135,4,515,1830,706
PROPERTY_PROPOSAL,135,5,373,1428,1250
PROPERTY_PROPOSAL,135,6,325,1052,1674
PROPERTY_PROPOSAL,136,0,3049,2,0
PROPERTY_PROPOSAL,136,1,3045,4,2
PROPERTY_PROPOSAL,136,2,2478,571,2
PROPERTY_PROPOSAL,136,3,969,1917,165
PROPERTY_PROPOSAL,136,4,524,1773,754
PROPERTY_PROPOSAL,136,5,366,1408,1277
PROPERTY_PROPOSAL,136,6,312,1041,1698
PROPERTY_PROPOSAL,137,0,3049,2,0
PROPERTY_PROPOSAL,137,1,3047,3,1
PROPERTY_PROPOSAL,137,2,2843,207,1
PROPERTY_PROPOSAL,137,3,1166,1819,66
PROPERTY_PROPOSAL,137,4,626,1850,575
PROPERTY_PROPOSAL,137,5,432,1463,1156
PROPERTY_PROPOSAL,137,6,341,1094,1616
PROPERTY_PROPOSAL,138,0,3049,2,0
PROPERTY_PROPOSAL,138,1,3047,4,0
PROPERTY_PROPOSAL,138,2,2586,464,1
PROPERTY_PROPOSAL,138,3,1000,1901,150
PROPERTY_PROPOSAL,138,4,505,1826,720
PROPERTY_PROPOSAL,138,5,367,1406,1278
PROPERTY_PROPOSAL,138,6,299,1034,1718
PROPERTY_PROPOSAL,139,0,3049,2,0
PROPERTY_PROPOSAL,139,1,3045,6,0
PROPERTY_PROPOSAL,139,2,2438,611,2
PROPERTY_PROPOSAL,139,3,976,1897,178
PROPERTY_PROPOSAL,139,4,506,1789,756
PROPERTY_PROPOSAL,139,5,383,1413,1255
PROPERTY_PROPOSAL,139,6,321,1046,1684
PROPERTY_PROPOSAL,140,0,3049,2,0
PROPERTY_PROPOSAL,140,1,3046,5,0
PROPERTY_PROPOSAL,140,2,2351,699,1
PROPERTY_PROPOSAL,140,3,931,1907,213
PROPERTY_PROPOSAL,140,4,519,1754,778
PROPERTY_PROPOSAL,140,5,360,1364,1327
PROPERTY_PROPOSAL,140,6,280,1052,1719
PROPERTY_PROPOSAL,141,0,3049,2,0
PROPERTY_PROPOSAL,141,1,3049,0,2
PROPERTY_PROPOSAL,141,2,3049,0,2
PROPERTY_PROPOSAL,141,3,3049,0,2
PROPERTY_PROPOSAL,141,4,3049,0,2
PROPERTY_PROPOSAL,141,5,3049,0,2
PROPERTY_PROPOSAL,141,6,3049,0,2
PROPERTY_PROPOSAL,142,0,3049,2,0
PROPERTY_PROPOSAL,142,1,3047,4,0
PROPERTY_PROPOSAL,142,2,2536,513,2
PROPERTY_PROPOSAL,142,3,979,1926,146
PROPERTY_PROPOSAL,142,4,544,1817,690
PROPERTY_PROPOSAL,142,5,402,1412,1237
PROPERTY_PROPOSAL,142,6,324,1065,1662
PROPERTY_PROPOSAL,143,0,3049,2,0
PROPERTY_PROPOSAL,143,1,3047,3,1
PROPERTY_PROPOSAL,143,2,2819,229,3
PROPERTY_PROPOSAL,143,3,1234,1739,78
PROPERTY_PROPOSAL,143,4,627,1819,605
PROPERTY_PROPOSAL,143,5,430,1459,1162
PROPERTY_PROPOSAL,143,6,352,1119,1580
PROPERTY_PROPOSAL,144,0,3049,2,0
PROPERTY_PROPOSAL,144,1,3048,2,1
PROPERTY_PROPOSAL,144,2,2987,63,1
PROPERTY_PROPOSAL,144,3,1645,1382,24
PROPERTY_PROPOSAL,144,4,689,1942,420
PROPERTY_PROPOSAL,144,5,410,1651,990
PROPERTY_PROPOSAL,144,6,292,1274,1485
PROPERTY_PROPOSAL,145,0,3049,2,0
PROPERTY_PROPOSAL,145,1,3048,2,1
PROPERTY_PROPOSAL,145,2,2608,440,3
PROPERTY_PROPOSAL,145,3,1086,1833,132
PROPERTY_PROPOSAL,145,4,535,1814,702
PROPERTY_PROPOSAL,145,5,357,1453,1241
PROPERTY_PROPOSAL,145,6,285,1093,1673
PROPERTY_PROPOSAL,146,0,3049,2,0
PROPERTY_PROPOSAL,146,1,3047,2,2
PROPERTY_PROPOSAL,146,2,2887,162,2
PROPERTY_PROPOSAL,146,3,1294,1710,47
PROPERTY_PROPOSAL,146,4,607,1888,556
PROPERTY_PROPOSAL,146,5,376,1556,1119
PROPERTY_PROPOSAL,146,6,285,1179,1587
PROPERTY_PROPOSAL,147,0,3049,2,0
PROPERTY_PROPOSAL,147,1,3047,4,0
PROPERTY_PROPOSAL,147,2,2600,451,0
PROPERTY_PROPOSAL,147,3,1048,1851,152
PROPERTY_PROPOSAL,147,4,534,1794,723
PROPERTY_PROPOSAL,147,5,369,1416,1266
PROPERTY_PROPOSAL,147,6,284,1049,1718
PROPERTY_PROPOSAL,148,0,3049,2,0
PROPERTY_PROPOSAL,148,1,3046,4,1
PROPERTY_PROPOSAL,148,2,2556,493,2
PROPERTY_PROPOSAL,148,3,994,1943,114
PROPERTY_PROPOSAL,148,4,468,1861,722
PROPERTY_PROPOSAL,148,5,317,1442,1292
PROPERTY_PROPOSAL,148,6,237,1097,1717
PROPERTY_PROPOSAL,149,0,3049,2,0
PROPERTY_PROPOSAL,149,1,3045,5,1
PROPERTY_PROPOSAL,149,2,2453,597,1
PROPERTY_PROPOSAL,149,3,922,1940,189
PROPERTY_PROPOSAL,149,4,513,1738,800
PROPERTY_PROPOSAL,149,5,364,1399,1288
PROPERTY_PROPOSAL,149,6,289,1028,1734
PROPERTY_PROPOSAL,150,0,3049,2,0
PROPERTY_PROPOSAL,150,1,3046,4,1
PROPERTY_PROPOSAL,150,2,2613,436,2
PROPERTY_PROPOSAL,150,3,1000,1937,114
PROPERTY_PROPOSAL,150,4,522,1838,691
PROPERTY_PROPOSAL,150,5,365,1455,1231
PROPERTY_PROPOSAL,150,6,292,1102,1657
PROPERTY_PROPOSAL,151,0,3049,2,0
PROPERTY_PROPOSAL,151,1,3046,5,0
PROPERTY_PROPOSAL,151,2,2541,507,3
PROPERTY_PROPOSAL,151,3,946,1942,163
PROPERTY_PROPOSAL,151,4,504,1798,749
PROPERTY_PROPOSAL,151,5,358,1426,1267
PROPERTY_PROPOSAL,151,6,294,1059,1698
PROPERTY_PROPOSAL,152,0,3049,2,0
PROPERTY_PROPOSAL,152,1,3047,2,2
PROPERTY_PROPOSAL,152,2,2713,334,4
PROPERTY_PROPOSAL,152,3,1097,1840,114
PROPERTY_PROPOSAL,152,4,582,1798,671
PROPERTY_PROPOSAL,152,5,410,1430,1211
PROPERTY_PROPOSAL,152,6,341,1092,1618
PROPERTY_PROPOSAL,153,0,3049,2,0
PROPERTY_PROPOSAL,153,1,3048,3,0
PROPERTY_PROPOSAL,153,2,2958,93,0
PROPERTY_PROPOSAL,153,3,1376,1644,31
PROPERTY_PROPOSAL,153,4,615,1922,514
PROPERTY_PROPOSAL,153,5,368,1614,1069
PROPERTY_PROPOSAL,153,6,295,1224,1532
PROPERTY_PROPOSAL,154,0,3049,2,0
PROPERTY_PROPOSAL,154,1,3045,6,0
PROPERTY_PROPOSAL,154,2,2565,483,3
PROPERTY_PROPOSAL,154,3,986,1913,152
PROPERTY_PROPOSAL,154,4,543,1785,723
PROPERTY_PROPOSAL,154,5,395,1414,1242
PROPERTY_PROPOSAL,154,6,327,1062,1662
PROPERTY_PROPOSAL,155,0,3049,2,0
PROPERTY_PROPOSAL,155,1,3047,4,0
PROPERTY_PROPOSAL,155,2,2822,226,3
PROPERTY_PROPOSAL,155,3,1215,1771,65
PROPERTY_PROPOSAL,155,4,575,1833,643
PROPERTY_PROPOSAL,155,5,381,1452,1218
PROPERTY_PROPOSAL,155,6,308,1089,1654
PROPERTY_PROPOSAL,156,0,3049,2,0
PROPERTY_PROPOSAL,156,1,3049,1,1
PROPERTY_PROPOSAL,156,2,3049,1,1
PROPERTY_PROPOSAL,156,3,3049,1,1
PROPERTY_PROPOSAL,156,4,3049,1,1
PROPERTY_PROPOSAL,156,5,3049,0,2
PROPERTY_PROPOSAL,156,6,3049,0,2
PROPERTY_PROPOSAL,157,0,3049,2,0
PROPERTY_PROPOSAL,157,1,3048,2,1
PROPERTY_PROPOSAL,157,2,2976,73,2
PROPERTY_PROPOSAL,157,3,1624,1406,21
PROPERTY_PROPOSAL,157,4,727,1843,481
PROPERTY_PROPOSAL,157,5,466,1545,1040
PROPERTY_PROPOSAL,157,6,336,1203,1512
PROPERTY_PROPOSAL,158,0,3049,2,0
PROPERTY_PROPOSAL,158,1,3048,3,0
PROPERTY_PROPOSAL,158,2,2893,157,1
PROPERTY_PROPOSAL,158,3,1335,1664,52
PROPERTY_PROPOSAL,158,4,684,1830,537
PROPERTY_PROPOSAL,158,5,470,1504,1077
PROPERTY_PROPOSAL,158,6,358,1156,1537
PROPERTY_PROPOSAL,159,0,3049,2,0
PROPERTY_PROPOSAL,159,1,3047,3,1
PROPERTY_PROPOSAL,159,2,2548,501,2
PROPERTY_PROPOSAL,159,3,988,1924,139
PROPERTY_PROPOSAL,159,4,526,1852,673
PROPERTY_PROPOSAL,159,5,364,1491,1196
PROPERTY_PROPOSAL,159,6,269,1154,1628
PROPERTY_PROPOSAL,160,0,3049,2,0
PROPERTY_PROPOSAL,160,1,3045,6,0
PROPERTY_PROPOSAL,160,2,2298,749,4
PROPERTY_PROPOSAL,160,3,906,1919,226
PROPERTY_PROPOSAL,160,4,485,1784,782
PROPERTY_PROPOSAL,160,5,354,1386,1311
PROPERTY_PROPOSAL,160,6,306,1038,1707
PROPERTY_PROPOSAL,161,0,3049,2,0
PROPERTY_PROPOSAL,161,1,3048,2,1
PROPERTY_PROPOSAL,161,2,2637,412,2
PROPERTY_PROPOSAL,161,3,1070,1857,124
PROPERTY_PROPOSAL,161,4,552,1771,728
PROPERTY_PROPOSAL,161,5,374,1415,1262
PROPERTY_PROPOSAL,161,6,267,1091,1693
PROPERTY_PROPOSAL,162,0,3049,2,0
PROPERTY_PROPOSAL,162,1,3046,4,1
PROPERTY_PROPOSAL,162,2,2759,289,3
PROPERTY_PROPOSAL,162,3,1154,1815,82
PROPERTY_PROPOSAL,162,4,532,1884,635
PROPERTY_PROPOSAL,162,5,360,1494,1197
PROPERTY_PROPOSAL,162,6,286,1094,1671
PROPERTY_PROPOSAL,163,0,3049,2,0
PROPERTY_PROPOSAL,163,1,3047,3,1
PROPERTY_PROPOSAL,163,2,2791,258,2
PROPERTY_PROPOSAL,163,3,1174,1802,75
PROPERTY_PROPOSAL,163,4,574,1827,650
PROPERTY_PROPOSAL,163,5,394,1467,1190
PROPERTY_PROPOSAL,163,6,318,1130,1603
PROPERTY_PROPOSAL,164,0,3049,2,0
PROPERTY_PROPOSAL,164,1,3048,2,1
PROPERTY_PROPOSAL,164,2,2870,179,2
PROPERTY_PROPOSAL,164,3,1304,1685,62
PROPERTY_PROPOSAL,164,4,650,1845,556
PROPERTY_PROPOSAL,164,5,455,1459,1137
PROPERTY_PROPOSAL,164,6,360,1133,1558
PROPERTY_PROPOSAL,165,0,3049,2,0
PROPERTY_PROPOSAL,165,1,3048,1,2
PROPERTY_PROPOSAL,165,2,2910,139,2
PROPERTY_PROPOSAL,165,3,1339,1668,44
PROPERTY_PROPOSAL,165,4,567,1952,532
PROPERTY_PROPOSAL,165,5,348,1565,1138
PROPERTY_PROPOSAL,165,6,268,1179,1604
PROPERTY_PROPOSAL,166,0,3049,2,0
PROPERTY_PROPOSAL,166,1,3044,7,0
PROPERTY_PROPOSAL,166,2,2276,774,1
PROPERTY_PROPOSAL,166,3,872,1941,238
PROPERTY_PROPOSAL,166,4,487,1735,829
PROPERTY_PROPOSAL,166,5,356,1325,1370
PROPERTY_PROPOSAL,166,6,294,969,1788
PROPERTY_PROPOSAL,167,0,3049,2,0
PROPERTY_PROPOSAL,167,1,3047,4,0
PROPERTY_PROPOSAL,167,2,2584,464,3
PROPERTY_PROPOSAL,167,3,1022,1884,145
PROPERTY_PROPOSAL,167,4,479,1874,698
PROPERTY_PROPOSAL,167,5,335,1450,1266
PROPERTY_PROPOSAL,167,6,264,1114,1673
PROPERTY_PROPOSAL,168,0,3049,2,0
PROPERTY_PROPOSAL,168,1,3045,6,0
PROPERTY_PROPOSAL,168,2,2413,637,1
PROPERTY_PROPOSAL,168,3,889,1975,187
PROPERTY_PROPOSAL,168,4,495,1792,764
PROPERTY_PROPOSAL,168,5,359,1379,1313
PROPERTY_PROPOSAL,168,6,304,1020,1727
PROPERTY_PROPOSAL,169,0,3049,2,0
PROPERTY_PROPOSAL,169,1,3047,4,0
PROPERTY_PROPOSAL,169,2,2657,392,2
PROPERTY_PROPOSAL,169,3,1032,1895,124
PROPERTY_PROPOSAL,169,4,531,1824,696
PROPERTY_PROPOSAL,169,5,364,1413,1274
PROPERTY_PROPOSAL,169,6,283,1086,1682
PROPERTY_PROPOSAL,170,0,3049,2,0
PROPERTY_PROPOSAL,170,1,3047,2,2
PROPERTY_PROPOSAL,170,2,2516,532,3
PROPERTY_PROPOSAL,170,3,1013,1892,146
PROPERTY_PROPOSAL,170,4,581,1747,723
PROPERTY_PROPOSAL,170,5,420,1385,1246
PROPERTY_PROPOSAL,170,6,364,975,1712
PROPERTY_PROPOSAL,171,0,3049,2,0
PROPERTY_PROPOSAL,171,1,3046,5,0
PROPERTY_PROPOSAL,171,2,2514,536,1
PROPERTY_PROPOSAL,171,3,987,1904,160
PROPERTY_PROPOSAL,171,4,509,1810,732
PROPERTY_PROPOSAL,171,5,349,1469,1233
PROPERTY_PROPOSAL,171,6,276,1118,1657
PROPERTY_PROPOSAL,172,0,3049,2,0
PROPERTY_PROPOSAL,172,1,3046,5,0
PROPERTY_PROPOSAL,172,2,2604,446,1
PROPERTY_PROPOSAL,172,3,970,1934,147
PROPERTY_PROPOSAL,172,4,500,1876,675
PROPERTY_PROPOSAL,172,5,335,1493,1223
PROPERTY_PROPOSAL,172,6,262,1122,1667
PROPERTY_PROPOSAL,173,0,3049,2,0
PROPERTY_PROPOSAL,173,1,3049,1,1
PROPERTY_PROPOSAL,173,2,3048,2,1
PROPERTY_PROPOSAL,173,3,2645,405,1
PROPERTY_PROPOSAL,173,4,1000,1932,119
PROPERTY_PROPOSAL,173,5,528,1830,693
PROPERTY_PROPOSAL,173,6,376,1441,1234
PROPERTY_PROPOSAL,174,0,3049,2,0
PROPERTY_PROPOSAL,174,1,3048,3,0
PROPERTY_PROPOSAL,174,2,2956,95,0
PROPERTY_PROPOSAL,174,3,1411,1614,26
PROPERTY_PROPOSAL,174,4,581,1950,520
PROPERTY_PROPOSAL,174,5,365,1590,1096
PROPERTY_PROPOSAL,174,6,274,1190,1587
PROPERTY_PROPOSAL,175,0,3049,2,0
PROPERTY_PROPOSAL,175,1,3046,3,2
PROPERTY_PROPOSAL,175,2,2539,509,3
PROPERTY_PROPOSAL,175,3,961,1923,167
PROPERTY_PROPOSAL,175,4,518,1768,765
PROPERTY_PROPOSAL,175,5,353,1417,1281
PROPERTY_PROPOSAL,175,6,289,1068,1694
PROPERTY_PROPOSAL,176,0,3049,2,0
PROPERTY_PROPOSAL,176,1,3047,4,0
PROPERTY_PROPOSAL,176,2,2453,597,1
PROPERTY_PROPOSAL,176,3,949,1927,175
PROPERTY_PROPOSAL,176,4,523,1767,761
PROPERTY_PROPOSAL,176,5,377,1388,1286
PROPERTY_PROPOSAL,176,6,300,1057,1694
PROPERTY_PROPOSAL,177,0,3049,2,0
PROPERTY_PROPOSAL,177,1,3044,5,2
PROPERTY_PROPOSAL,177,2,2285,762,4
PROPERTY_PROPOSAL,177,3,870,1959,222
PROPERTY_PROPOSAL,177,4,481,1738,832
PROPERTY_PROPOSAL,177,5,336,1392,1323
PROPERTY_PROPOSAL,177,6,259,1042,1750
PROPERTY_PROPOSAL,178,0,3049,2,0
PROPERTY_PROPOSAL,178,1,3049,1,1
PROPERTY_PROPOSAL,178,2,3048,1,2
PROPERTY_PROPOSAL,178,3,2870,179,2
PROPERTY_PROPOSAL,178,4,1246,1750,55
PROPERTY_PROPOSAL,178,5,598,1908,545
PROPERTY_PROPOSAL,178,6,356,1598,1097
PROPERTY_PROPOSAL,179,0,3049,2,0
PROPERTY_PROPOSAL,179,1,3048,2,1
PROPERTY_PROPOSAL,179,2,2992,57,2
PROPERTY_PROPOSAL,179,3,1769,1265,17
PROPERTY_PROPOSAL,179,4,739,1897,415
PROPERTY_PROPOSAL,179,5,423,1636,992
PROPERTY_PROPOSAL,179,6,301,1238,1512
